Tweet ID,Original Tweet,Preprocessed,Reference Translation: Google Translation,Reference Translation: Microsoft Translation,Translated Tweet: M2M-100 model,Translated Tweet: MarianMT model,Created At,Language
1370795517840658432,"¡Feliz por volver y feliz por ganar!
¡Vamos!
Happy to be back &amp; happy to win!
Onwards!
#HalaMadrid
📸 Getty https://t.co/1N4tpm67mH","!feliz por volver y feliz por ganar!
!vamos!
happy to be back & happy to win!
onwards!
halamadrid
getty",happy to be back and happy to win! !come on! happy to be back &amp; happy to win! onwards! halamadrid getty,"Happy to be back and happy to win!
!Let's go!
happy to be back & happy to win!
onwards!
Halamadrid
Getty",Happy to be back & happy to win! onwards! halamadrid getty,Happy to come back and happy to win! Come on! happy to be back & happy to win! prizes! halamadrid getty,2021-03-13 17:54:54+00:00,es
1370059556718579714,"🎥 #LaLeyendaDeSergioRamos de @PrimeVideoES ya tiene fecha de estreno:
🇪🇸 9 de abril en España
🌍 18 de junio en el resto del mundo

🎥 We have the release dates for #TheLegendOfSergioRamos on #PrimeVideo! 
🇪🇸 9 April in Spain
🌍 18 June in the rest of the world https://t.co/loi2Qf0qWd","laleyendadesergioramos de primevideoes ya tiene fecha de estreno:
9 de abril en espana
18 de junio en el resto del mundo
we have the release dates for thelegendofsergioramos on primevideo!
9 april in spain
18 june in the rest of the world",the legend of sergioramos from primevideos already has a release date: April 9 in Spain and June 18 in the rest of the world we have the release dates for the legend of sergioramos on primevideo! 9 april in spain 18 june in the rest of the world,"LaleyendaDesergioramos de Primevideoes already has a release date:
April 9 in Spain
June 18 in the rest of the world
We have the release dates for thelegendofsergioramos on primevideo!
9 april in spain
18 June in the rest of the world",We have the release dates for the legendofsergioramos on primevideo! 9 april in spain 18 june in the rest of the world,the lawendadessergioramos de primevideoes already has release date: 9 April in spain 18 June in the rest of the world we have the release dates for thelegendofsergioramos on primevideo! 9 april in spain 18 June in the rest of the world,2021-03-11 17:10:27+00:00,es
1368523510625275904,"Sesión terminada. ¡Día de derbi!
Training session finished. Derby day!
#HalaMadrid https://t.co/I59jaGvKrN","sesion terminada. !dia de derbi!
training session finished. derby day!
halamadrid",terminal session. it's the derby! training session finished. derby day! Hala Madrid,"session ended. Derby day!
training session finished. Derby Day!
Halamadrid",The day of the derby! Training session finished.,session finished. day of derbi! training session finished. derby day! halamadrid,2021-03-07 11:26:45+00:00,es
1367852998869852169,"🔙 PROGRESS 🔜
#HalaMadrid https://t.co/6imzHYDJuI","progress
halamadrid",progress page madrid,"progress
Halamadrid",Progress is not enough.,progress halamarid,2021-03-05 15:02:23+00:00,es
1362430389671899146,"Rolling! 😜
#HalaMadrid https://t.co/po6gp4vet2","rolling!
halamadrid",rolling! Hala Madrid,"Rolling!
Halamadrid",I'm not going to roll.,Rolling! halamarid,2021-02-18 15:54:52+00:00,es
1361690815865761792,"🤜 EQUILIBRIO / BALANCE 🤛
#HalaMadrid https://t.co/LtwBYRxRPD","equilibrio / balance
halamadrid","equilibrio / balance
halamadrid","Balance / Balance
Halamadrid",Balance / balance of the goods,balance / balance halamarid,2021-02-16 14:56:04+00:00,es
1359442912522760196,DEP 🙏 https://t.co/sZCSPmrJN0,dep,dep,dep,The Commission,dep,2021-02-10 10:03:42+00:00,es
1358872677524594691,"Hi everyone! Everything is going as planned. Mind already on getting back to work and back on the pitch asap.
Thanks so much for all your messages and support. 💪😘","hi everyone! everything is going as planned. mind already on getting back to work and back on the pitch asap.
thanks so much for all your messages and support.","hi everyone! everything is going as planned. mind already on getting back to work and back on the pitch asap.
thanks so much for all your messages and support.","hi everyone! everything is going as planned. mind already on getting back to work and back on the pitch asap.
thanks so much for all your messages and support.",Hi everyone! Everything is going as planned. mind already on getting back to work and back on the pitch asap. thank you so much for all your messages and support.,hi everyone! everything is going as planned. mind already on getting back to work and back on the pitch asap. thanks so much for all your messages and support.,2021-02-08 20:17:47+00:00,es
1358872606670225408,"¡Hola a todos! Todo va según lo previsto. Pensando ya en ponerme a trabajar y en volver cuanto antes.
Muchas gracias por vuestros mensajes de cariño. 💪😘 https://t.co/4ACPnMdS8y","!hola a todos! todo va segun lo previsto. pensando ya en ponerme a trabajar y en volver cuanto antes.
muchas gracias por vuestros mensajes de carino.",!hello everyone! everything is going according to plan. Thinking about getting to work and coming back as soon as possible. Thank you very much for your messages of love.,"!Hello everyone! Everything is going according to plan. Thinking about getting to work and returning as soon as possible.
Thank you very much for your messages from Carino.",Hello everyone! Everything is going as planned. I'm thinking of getting to work and coming back as soon as possible. Thank you very much for your kind messages.,Hello everyone! everything goes according to plan. already thinking about getting to work and coming back as soon as possible. Thank you very much for your caress messages.,2021-02-08 20:17:30+00:00,es
1356617009597997060,"⏩⏩ FORWARD ⏩⏩
#HalaMadrid https://t.co/jU1uxpH9MY","forward
halamadrid",forward page madrid,"forward
Halamadrid",Forward talk,forward halamarid,2021-02-02 14:54:34+00:00,es
1355508355717091329,"Sesión terminada y listo para ver a mi equipo.
Training session finished and ready to watch my team play. 
#HalaMadrid https://t.co/Rr4qcQSXzr","sesion terminada y listo para ver a mi equipo.
training session finished and ready to watch my team play.
halamadrid",session finished and ready to see my team. training session finished and ready to watch my team play. Go Madrid,"Session finished and ready to see my team.
training session finished and ready to watch my team play.
Halamadrid",Training session finished and ready to watch my team play.,session finished and ready to see my team. training session finished and ready to watch my team play. halamarid,2021-01-30 13:29:10+00:00,es
1354080315325734918,"Getting there! 💪
#HalaMadrid https://t.co/twQ3oupZkG","getting there!
halamadrid",getting there! Hala Madrid,"getting there!
Halamadrid",Get there!,getting there! halamadrid,2021-01-26 14:54:39+00:00,es
1351864844576825345,"Thank you to all the football fans for once again selecting me for the #TeamOfTheYear. 🙌🙌
@ChampionsLeague https://t.co/hYEfYSvzZ6","thank you to all the football fans for once again selecting me for the teamoftheyear.
championsleague","thank you to all the football fans for once again selecting me for the teamoftheyear.
championsleague","Thank you to all the football fans for once again selecting me for the teamoftheyear.
Champions League",Thank you to all the football fans for once again selecting me for the champions league team.,thank you to all the football fans for eleven again selecting me for the teamoftheyear. championsleague,2021-01-20 12:11:10+00:00,es
1351541398399545345,"🏃 El camino se hace al a̶n̶d̶a̶r̶ correr. 🏃
🏃 Always m̶o̶v̶i̶n̶g̶ running forward.🏃 
#HalaMadrid https://t.co/xs8vaew7B1","el camino se hace al andar correr.
always moving running forward.
halamadrid",the path is made by walking and running. always moving running forward. Go Madrid,"The path is made by running.
always moving running forward.
Halamadrid",The road is made by running. Always moving running forward.,the road is made by running. always moving running forward. halamarid,2021-01-19 14:45:54+00:00,es
1348995005898231815,"En esta tierra y con esta afición sale todo. 😜
Down here and with this support I can't miss. 😜
#HalaMadrid https://t.co/xLBOiPm0Of","en esta tierra y con esta aficion sale todo.
down here and with this support i can't miss.
halamadrid",in this land and with this hobby everything comes out. down here and with this support i can't miss. Go Madrid,"In this land and with this hobby everything comes out.
down here and with this support i can't miss.
Halamadrid",Down here and with this support I can't miss.,in this land and with this hobby everything comes out. down here and with this support i can't miss. halamarid,2021-01-12 14:07:27+00:00,es
1348742898389540867,".@MesutOzil1088, and from other generations? 🤔 Just kidding. 😜
Miss you, my friend. All the best. https://t.co/LsBg9K4EhE",".mesutozil1088, and from other generations? just kidding.
miss you, my friend. all the best.",".mesutozil1088, and from other generations? just kidding.
miss you, my friend. all the best.",".mesutozil1088, and from other generations? just kidding.
miss you, my friend. all the best.",".mesutozil1088, and from other generations? just kidding. miss you, my friend. all the best.",".mesutozil1088, and from other generations? just kinding. miss you, my friend. all the best.",2021-01-11 21:25:40+00:00,es
